Video,Total Views
Terre Pyaar Mein (Official Video) | Surroor 2021 The Album | Himesh Reshammiya | Shivangi Verma,"491,858,621"
One Direction - One Way Or Another (Teenage Kicks),"491,685,613"
Sech - Relación (Video Oficial),"491,446,173"
Feid - Feliz Cumpleaños Ferxxo (Official Video),"491,191,541"
What Goes Around...Comes Around (Official Video),"491,119,735"
Jorge & Mateus - Sosseguei (Como Sempre Feito Nunca) [Vídeo Oficial],"491,079,404"
Chris Brown - No Guidance (Official Video) ft. Drake,"490,520,478"
Justin Bieber - Love Me,"489,966,078"
Meri Aashiqui Song | Rochak Kohli Feat. Jubin Nautiyal | Ihana D | Shree Anwar Sagar | Bhushan Kumar,"489,921,360"
Skrillex - First Of The Year (Equinox) [Official Music Video],"489,847,677"
Mano Walter - Não Deixo Não,"489,841,379"
CJ - WHOOPTY [Official Music Video],"489,537,655"
"Márcia Fellipe, Jerry Smith - Quem Me Dera","489,511,951"
Jennifer Lopez - Papi (Official Video),"489,452,309"
Nicki Minaj - Starships (Explicit) (Official Video),"488,195,129"
Little Mix - Hair (Official Video) ft. Sean Paul,"488,079,122"
คำว่าฮักกัน มันเหี่ยถิ่มไส - มนต์แคน แก่นคูน【OFFICIAL MV】,"487,561,894"
Rihanna - Unfaithful (Official Music Video),"487,179,725"
Juan Magan - He Llorado (Como Un Niño) ft. Gente De Zona (Video Oficial),"487,019,121"
System Of A Down - B.Y.O.B. (Official HD Video),"486,635,423"
Zay Hilfigerrr & Zayion McCall – Juju On That Beat (Official Music Video),"486,427,808"
Lady Gaga - Telephone ft. Beyoncé (Official Music Video),"486,274,152"
Noor Alzain And Mohamed Alfaras - Ydk Blras (Offical Video) | نور الزين ومحمد الفارس - يدك بالراس,"486,050,833"
"Travesuras Remix - Nicky Jam Ft De La Ghetto, J balvin, Zion y Arcangel | Video Lyric","485,688,624"
Mora x Bad Bunny x Sech - Volando Remix (Video Oficial),"485,074,383"
"The Breakup Song Full Video - ADHM|Ranbir, Anushka|Arijit,Badshah,Jonita,Nakash|Pritam","484,889,423"
Britney Spears - Oops!...I Did It Again (Official HD Video),"484,653,562"
Poesia Acústica #3 - Capricorniana - Sant | Tiago Mac | Lord | Maria | Choice,"484,213,873"
"Tera Hone Laga Hoon Lyrical - Ajab Prem Ki Ghazab Kahani | Atif Aslam | Ranbir, Katrina K | Pritam","484,053,643"
"Sandese Aate Hai - HD Video | Border | Sunny Deol, Suniel Shetty | Best Patriotic Hindi Song","483,964,373"
Armada - Asal Kau Bahagia (Official Lyric Video),"483,901,829"
Si Tu No Estas - Nicky Jam Ft De la Ghetto | Video Oficial,"483,876,873"
"Rusherking, Tiago PZK, KHEA, LIT Killah, Duki, Maria Becerra - ADEMAS DE MI REMIX (Official Video)","483,329,027"
Oasis - Wonderwall (Official Video),"482,890,087"
Silvestre Dangond - Niégame Tres Veces (Vivo),"482,209,220"
"Sara Paula Gómez Arias - Cuán lejos voy (De ""Moana"")","481,773,908"
PIKOTARO - PPAP (Pen Pineapple Apple Pen) (Long Version) (Official Video) [Ultra Records],"480,905,828"
Billie Eilish - bury a friend (Official Music Video),"480,895,838"
Lost Frequencies - Are You With Me (Official Music Video),"480,564,797"
Dua Lipa - Physical (Official Video),"480,253,115"
HA-ASH - Ex de Verdad (HA-ASH Primera Fila - Hecho Realidad [Acústico En Vivo]),"480,165,296"
Christian Nodal - Ya No Somos Ni Seremos (Letra / Lyrics),"479,963,694"
Skillet - Monster (Official Video),"479,839,678"
Franco De Vita - Tan Sólo Tú (Live) ft. Alejandra Guzmán,"479,551,386"
Bruno Mars - Versace on the Floor (Official Music Video),"479,274,004"
"SIMMBA: Tere Bin | Ranveer Singh, Sara Ali Khan | Tanishk Bagchi, Rahat Fateh Ali Khan, Asees Kaur","479,257,631"
"Nashe Si Chadh Gayi | Full Song | Befikre, Ranveer Singh, Vaani Kapoor, Arijit Singh, Vishal-Shekhar","479,191,635"
"Chikni Chameli Best Video - Agneepath | Katrina, Hrithik | Shreya | Ajay-Atul","479,053,556"
Marília Mendonça - Amante Não Tem Lar - DVD Realidade,"479,037,022"
Gusttavo Lima - Na Hora de Amar (Spending My Time) - DVD O Embaixador (Ao Vivo),"478,993,383"
"Sarah Jeffery - Queen of Mean (From ""Descendants 3"")","478,759,282"
"Ryan Castro, Feid - Monastery (Vídeo Oficial)","478,649,770"
Los Ángeles Azules - 17 Años ft. Jay De La Cueva,"478,589,560"
BamBholle - Full Video | Laxmii | Akshay Kumar | Viruss | Ullumanati | Mahashivratri Special,"478,440,300"
Stromae - Alors on danse (Official Video),"478,138,366"
BANDA MS - MEJOR ME ALEJO (VIDEO OFICIAL),"478,111,549"
Halsey - Bad At Love,"478,054,641"
Marília Mendonça - INTENÇÃO feat. Gaab  (Todos Os Cantos),"477,440,164"
Selena - Amor Prohibido (Official Music Video),"477,394,573"
Porque Me Enamore - (Video Oficial) - Ulices Chaidez y Sus Plebes - Del Records 2016,"477,237,374"
Deewani Mastani Full Video Song | Bajirao Mastani | Deepika Padukone,"477,226,602"
Selena Gomez - Hands To Myself,"477,125,028"
Khaled - C'Est La Vie,"477,063,894"
"Eminem - You Don't Know (Official Music Video) ft. 50 Cent, Cashis, Lloyd Banks","477,007,499"
"Maná - ""Mi Verdad"" a dueto con Shakira (Video Oficial)","476,589,706"
"Naughty Boy ft. Beyoncé, Arrow Benjamin - Runnin' (Lose It All) [Official Video]","476,523,636"
QUE CARO ESTOY PAGANDO - Los Plebes del Rancho de Ariel Camacho (Video Oficial) | DEL Records,"476,401,161"
Marc Anthony - Ahora Quien (Salsa Version),"475,802,878"
"Becky G, Maluma - La Respuesta (Official Video)","475,772,831"
Calle 13 - Atrevete te te (Explicit),"475,718,136"
Owl City & Carly Rae Jepsen - Good Time (Official Video),"475,706,999"
Fifth Harmony - All In My Head (Flex) (Official Video) ft. Fetty Wap,"475,665,277"
Eminem - Like Toy Soldiers (Official Music Video),"475,581,630"
Ariana Grande - The Way (Official Video) ft. Mac Miller,"475,425,792"
Fall Out Boy - Centuries (Official Video),"475,165,122"
"Illegal Weapon 2.0 - Street Dancer 3D | Varun D, Shraddha K | Tanishk B,Jasmine Sandlas,Garry Sandhu","474,701,676"
Fuerza Regida X Edgardo Nuñez - Billete Grande (En Vivo 2022),"474,529,765"
La La La I Love You - Gummibär - The Gummy Bear,"474,337,306"
Carin Leon - No Es Por Acá (Video Oficial),"474,199,647"
"Akh Lad Jaave With Lyrics | Loveyatri | Aayush S | Warina H |Badshah,Tanishk Bagchi,Jubin N,Asees K","474,182,664"
Humberto e Ronaldo - Não Fala Não Pra Mim feat. Jerry Smith,"473,927,244"
"Sauda Khara Khara |Good Newwz| Akshay Kumar , Kareena , Diljit , Kiara| Sukhbir,Dhvani,Lijo,DjChetas","473,481,612"
"TWICE ""The Feels"" M/V","473,432,750"
Gusttavo Lima - Termina Comigo Antes  (Ao Vivo em Porto Alegre),"473,420,389"
Roddy Ricch - Down Below [Official Music Video] (Dir. by JMP),"473,040,276"
KAZKA — Плакала [Official Video],"472,895,642"
Chayanne - Un Siglo Sin Ti (Video Oficial),"472,479,290"
Eminem - Beautiful (Official Music Video),"472,473,033"
"Kinna Sona Full Video | Marjaavaan | Sidharth M, Tara S | Meet Bros,Jubin N, Dhvani Bhanushali","472,445,045"
21 Savage - Bank Account (Official Audio),"472,396,799"
"Luis Fonsi, Stefflon Don - Calypso","472,235,367"
Oo Antava Mawa..Oo Oo Antava Video Song (Telugu) | Pushpa Songs | Allu Arjun| DSP |Sukumar |Samantha,"472,148,860"
"La Reine des Neiges - Libérée, délivrée I Disney","471,865,082"
"TWICE ""Heart Shaker"" M/V","471,493,009"
Lady Gaga - Just Dance (Official Music Video) ft. Colby O'Donis,"471,349,591"
"Tum Hi Aana Full Video | Marjaavaan | Riteish D, Sidharth M, Tara S | Jubin N | Payal Dev Kunaal V","471,301,489"
Depeche Mode - Enjoy the Silence (Remastered),"471,214,940"
Badnam | Mankirt Aulakh Feat Dj Flow | Sukh Sanghera | Singga | Speed Records,"470,952,068"
Juice WRLD - Bandit ft. NBA Youngboy (Official Music Video),"470,840,250"
Ryan Castro - JORDAN 🏀 (Video Oficial),"470,824,474"
"Dzień jak ze snu (z filmu ""Gorączka Lodu”)","470,765,819"
Michael Jackson - Earth Song (Official Video),"470,691,220"
Lartiste – Mafiosa feat. Caroliina (Clip Officiel),"470,435,157"
"Teri Baaton Mein Aisa Uljha Jiya (Title Track): Shahid Kapoor, Kriti Sanon | Raghav,Tanishk, Asees","470,351,896"
Justin Quiles @NattiNatasha @farruko Zion @dalex @LennyTavarezMusic DJ No Pare REMIX (Video Oficial),"469,345,534"
B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video],"469,170,407"
Drake - Take Care ft. Rihanna,"468,781,806"
Aaj Ki Raat -Full Song |Stree 2|Tamannaah Bhatia|Rajkummar Rao|Sachin-Jigar|Madhubanti|Divya|Amitabh,"468,643,884"
Luke Combs - When It Rains It Pours (Official Video),"468,561,758"
Nicky Jam - Voy a Beber | Vídeo Oficial,"468,423,912"
TROLLZ - 6ix9ine & Nicki Minaj  (Official Music Video),"468,383,423"
Virgoun - Surat Cinta Untuk Starla (Official Lyric Video),"468,321,075"
Henrique e Juliano - BRIGA FEIA - DVD Ao Vivo No Ibirapuera,"468,283,214"
"Ghungroo Song | WAR | Hrithik Roshan, Vaani Kapoor | Arijit Singh, Shilpa | Vishal & Shekhar, Kumaar","467,977,390"
SUPERSTAR - Riyaz Aly & Anushka Sen | Neha Kakkar | Vibhor Parashar | Sarmad | Raghav | Babbu,"467,940,402"
"Jordin Sparks, Chris Brown - No Air (Official Video) ft. Chris Brown","467,853,596"
Agust D '대취타' MV,"467,452,660"
Myke Towers & Farruko - Si Se Da [Official Video],"467,428,873"
BAD BUNNY - VETE | YHLQMDLG (Video Oficial),"467,138,837"
P!nk - So What (Official Video),"467,004,859"
DRAM - Broccoli feat. Lil Yachty (Official Music Video),"466,830,154"
Yandel - Nunca Me Olvides (Official Video),"466,401,914"
Shania Twain - Man! I Feel Like A Woman! (Official Music Video),"466,075,877"
Fantasia - When I See U,"465,585,012"
"Jason Derulo - ""Want To Want Me"" (Official Video)","465,531,822"
"Zihaal e Miskin (Video) Javed-Mohsin | Vishal Mishra, Shreya Ghoshal | Rohit Z, Nimrit A | Kunaal V","465,450,243"
Israel & Rodolffo - Batom De Cereja (Aqui e Agora),"465,399,611"
Metallica - The Unforgiven (Official Music Video),"465,358,885"
"Humsafar (Full Video)  | Varun & Alia Bhatt | Akhil Sachdeva | ""Badrinath Ki Dulhania""","465,294,974"
TLC - No Scrubs (Official HD Video),"465,282,266"
"Dalex - Bellaquita (Remix) ft. Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles","464,655,700"
Taaron Ka Chamakta [Full Song] Hum Tumhare Hain Sanam,"464,655,364"
ทดเวลาบาดเจ็บ - บอย พนมไพร OST.ไทบ้านเดอะซีรีส์【Official MV】,"463,852,220"
Ojitos Lindos,"463,842,105"
Ozuna feat. J Balvin - Quiero Repetir (Audio Oficial) | Odisea,"463,777,780"
Roxette - Listen To Your Heart (Official Music Video),"463,711,494"
Anitta feat. Maluma - Sim Ou Não (Official Music Video),"463,408,304"
Alicia Keys - Girl on Fire (Official Video),"463,182,843"
"Paulo Londra - Solo Pienso en Ti ft. De La Ghetto, Justin Quiles (Official Video)","462,893,476"
Myke Towers - La Playa (Video Oficial),"462,788,846"
2Pac - Dear Mama,"462,655,463"
Luke Combs - Beautiful Crazy (Official Video),"462,539,181"
Nicky Romero - Toulouse,"462,431,568"
Cris MJ - Una Noche En Medellín (Video Oficial),"462,165,748"
Nicky Jam - El Perdón | Video Lyric | (Prod. Saga WhiteBlack),"462,104,913"
"Aankhein Khuli Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit Narayan","461,982,415"
"6IX9INE ""Billy"" (WSHH Exclusive - Official Music Video)","461,798,159"
"Main Yahaan Hoon | Full Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Madan Mohan, Udit Narayan","461,439,908"
Henrique e Juliano - VOLTA POR BAIXO - DVD Ao Vivo No Ibirapuera,"461,314,095"
Afghan Jalebi (Ya Baba) FULL VIDEO Song | Phantom | Saif Ali Khan Katrina Kaif Pritam Asrar T-Series,"460,872,320"
"MESITA, NICKI NICOLE, EMILIA, TIAGO PZK - UNA FOTO REMIX (Video Oficial)","460,696,029"
Cali Y El Dandee - La Estrategia,"460,359,634"
"""Lungi Dance Chennai Express"" New Video Feat. Honey Singh, Shahrukh Khan, Deepika","460,311,991"
EXO 엑소 'Monster' MV,"459,780,040"
BLESSD ❌ JUSTIN QUILES ❌ LENNY TAVAREZ | 💥 MEDALLO ( OFFICIAL VIDEO ),"459,581,570"
"J. Balvin, Jowell & Randy - Bonita (Official Video)","459,286,063"
Stromae - tous les mêmes (Official Video),"459,097,615"
LITTLE BIG – FARADENZA (official music video),"459,080,617"
"Anitta, Mc Zaac, Maejor feat. Tropkillaz & DJ Yuri Martins - Vai Malandra [Official Music Video]","458,810,658"
Cartel de Santa - Si te Vienen a Contar (Video Oficial),"458,664,216"
WALK THE MOON - Shut Up and Dance (Official Video),"458,192,712"
Hope,"458,105,064"
"Manu Bahtidão, Simone Mendes - Daqui Pra Sempre (Vídeo Oficial)","458,078,646"
Kehlani & G-Eazy - Good Life (from The Fate of the Furious: The Album) [Official Music Video],"457,781,666"
Lana Del Rey - Summertime Sadness,"457,711,281"
James Bay - Let It Go,"457,116,363"
แพ้ทาง - LABANOON「Official MV」,"457,019,005"
Mercy - Badshah Feat. Lauren Gottlieb | Official Music Video | Latest Hit Song 2017,"456,926,566"
One Direction - History (Official Video),"456,554,348"
Becky G - POR EL CONTRARIO with Leonardo Aguilar & Ángela Aguilar (Performance Video),"456,398,274"
[MV] BTS(방탄소년단) _ Boy In Luv(상남자),"456,277,669"
Rod Stewart - Have You Ever Seen The Rain (Official Video),"456,146,560"
Gülşen - Bangır Bangır,"456,090,761"
Río Roma - Me Cambiaste la Vida (Videoclip),"456,060,937"
"Palang Sagwan Ke | Khesari Lal Yadav, Aamrapali Dubey | Doli Saja Ke Rakhna | FULL SONG | Movie Song","455,926,904"
"Garmi Song | Street Dancer 3D | Varun D, Nora F, Shraddha K, Badshah, Neha K | Remo D | T-Series","455,820,404"
Sheck Wes - Mo Bamba (Official Music Video),"455,728,103"
Enrique Iglesias - EL BAÑO ft. Bad Bunny,"455,712,408"
"Rauw Alejandro, Anuel AA, Natti Natasha Ft. Farruko y Lunay - Fantasías Remix (Video Oficial)","455,269,567"
Charli XCX - Boom Clap (The Fault In Our Stars Soundtrack) [Official Video],"455,080,256"
Descendants Cast - Rotten to the Core (from Descendants) (Official Video),"454,598,202"
"Leslie Grace, Noriel - Duro y Suave (Official Video)","454,480,898"
Bryan Adams - Heaven,"454,455,194"
t.A.T.u. - All The Things She Said (Official Music Video),"454,350,438"
6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),"454,334,069"
Teri Mitti - Kesari | Akshay Kumar & Parineeti Chopra | Arko | B Praak | Manoj Muntashir,"454,237,426"
KAROL G - 200 Copas (Official Video),"453,719,706"
"Logic - 1-800-273-8255 ft. Alessia Cara, Khalid (Official Video)","453,249,650"
One Direction - Steal My Girl,"452,943,694"
JESSE & JOY - La De La Mala Suerte (Video Oficial),"452,706,285"
Post Malone - Go Flex (Official Music Video),"452,398,289"
Charlie Puth - Left And Right (feat. Jung Kook of BTS) [Official Video],"452,330,686"
Guli Mata - Saad Lamjarred | Shreya Ghoshal | Jennifer Winget | Anshul Garg,"452,212,530"
"La Konga, Luck Ra, Ke Personajes - YA NO VUELVAS (Video Oficial)","451,466,919"
Enrique Iglesias - No Me Digas Que No (Official Music Video) ft. Wisin & Yandel,"451,181,971"
Lady Gaga - Applause,"451,011,373"
"Liam Payne, Rita Ora - For You (Fifty Shades Freed) (Official Music Video)","451,001,188"
Kehlani - Gangsta (from Suicide Squad: The Album) [Official Music Video],"450,961,336"
Mon Laferte - Amárrame (Video Oficial) ft. Juanes,"450,258,292"
Kygo - Stole The Show feat. Parson James [Official Music Video - YTMAs],"450,212,801"
blink-182 - I Miss You (Official Video),"449,867,601"
"Young M.A ""OOOUUU"" (Official Video)","449,640,935"
Lil Dicky - Earth (Official Music Video),"449,499,162"
Henrique e Juliano - AQUELA PESSOA - DVD O Céu Explica Tudo,"449,497,889"
Алексей Воробьев - Я тебя люблю,"449,451,532"
"Cartel de Santa, La Kelly - Shorty Party (Video Oficial)","449,332,648"
Ozuna FT Anuel AA - Bebe (Lyric Video) | Odisea,"449,171,729"
SÓNG GIÓ | ICM x JACK | OFFICIAL MUSIC VIDEO,"449,004,133"
"Sun Saathiya Full Video | Disney's ABCD 2 | Varun Dhawan , Shraddha Kapoor | Sachin Jigar | Priya S","448,987,122"
Do You Mind (Official Video),"448,936,970"
Ed Sheeran - I See Fire (Music Video),"448,610,087"
"Jag Ghoomeya Full Song | SULTAN | Salman Khan, Anushka Sharma | Rahat Fateh Ali Khan, Vishal-Shekhar","448,571,343"
Alan Walker - Fade [NCS Release],"448,333,569"
Zaalima | Raees | Shah Rukh Khan & Mahira Khan | Arijit Singh & Harshdeep Kaur | JAM8 | Pritam,"448,251,771"
मन मेरा मंदिर Man Mera Mandir Shiv Meri Puja | Shiv Bhajan | ANURADHA PAUDWAL | Video |Shiv Aradhana,"448,151,973"
Billie Eilish - everything i wanted (Official Music Video),"447,691,588"
MC L Da Vinte e MC Gury - Parado no Bailão  (Funk Explode),"447,628,296"
Bullettu Bandi | Mohana Bhogaraju | Vinay Shanmukh | SK Baji | Laxman | Bluerabbit Entertainment,"447,491,522"
Ben Fero - Demet Akalın [Official Video],"447,263,811"
Haschak Sisters - Like A Girl,"447,170,163"
SAYGRACE - You Don't Own Me ft. G-Eazy (Official Video),"447,165,654"
Wisin & Yandel - Estoy Enamorado (Official Video),"447,024,221"
Slipknot - The Devil In I [OFFICIAL VIDEO],"446,829,994"
กอดจูบลูบคลำ -  L.กฮ. | TMG OFFICIAL MV,"445,953,274"
Russ - Losin Control (Official Video),"445,928,013"
"ROCKSTAR: Kun Faya Kun (Full Video Song) | Ranbir Kapoor | A.R. Rahman, Javed Ali, Mohit Chauhan","445,893,299"
Duji Vaar Pyar | Sunanda Sharma | Sukh-E | Jaani | Arvindr K | Official Video | Mad 4 Music,"445,646,045"
Meghan Trainor - Better When I'm Dancin',"445,642,456"
Padmaavat: Khalibali - Ranveer Singh | Deepika Padukone | Shahid Kapoor | Shivam Pathak,"445,582,334"
Bebe Rexha - I'm A Mess [Official Music Video],"445,476,965"
Fuerza Regida x Grupo Frontera - Bebe Dame,"445,296,333"
Anitta - Bang (Official Music Video),"445,148,054"
महामृत्युंजय मंत्र 108 times I Mahamrityunjay Mantra I SHANKAR SAHNEY l Full HD Video Song,"444,622,451"
Arash - Broken Angel,"444,519,519"
Andy & Lucas - Tanto La Queria (Videoclip),"444,331,522"
Galantis - Runaway (U & I) (Official Video),"444,007,418"
KIDS UNITED - On Ecrit Sur Les Murs (Clip Officiel),"443,910,287"
"Emilia, Callejero Fino, Big One - En La Intimidad | CROSSOVER #1","443,651,696"
Gente de Zona - Traidora (Official Video) ft. Marc Anthony,"443,569,069"
JESSE & JOY – Me Soltaste (Video Oficial),"443,562,727"
"Full Video: Har Dil Jo Pyar Karega Title Song |Salman Khan,Rani Mukherjee |Udit Narayan, Alka Yagnik","443,124,549"
Zé Vaqueiro - Tenho Medo (Video Oficial),"442,850,511"
Cosculluela - Manicomio (Video Oficial),"442,819,854"
YoungBoy Never Broke Again - Genie [Official Music Video],"442,745,105"
Kisi Se Tum Pyar Karo | किसी से तुम प्यार करो | Andaaz | Kumar Sanu |Alka Yagnik |#sadromanticsongs,"442,625,132"
Romeo Santos - Centavito (Official Video),"442,480,388"
Poesia Acústica #9 - Melhor Forma - L7NNON | CHRIS | Xamã | Lourena | Cesar Mc | Djonga | Filipe Ret,"442,018,732"
Bad Bunny x Gigolo & La Exce - Sexto Sentido (Video Oficial),"441,973,357"
Natti Natasha - Oh Daddy [Official Video],"441,808,175"
Santa Fe Klan - Así Soy,"441,795,077"
"Kasam Khake Kaho | Dil Hai Tumhaara | Preity Zinta Arjun & Mahima | Alka Yagnik, Kumar Sanu","441,601,182"
"Gerardo Coronel ""El Jerry"" - Te Felicito [Video Oficial]","441,283,591"
"Bewafa Tera Masoom Chehra | Rochak Kohli Feat. Jubin Nautiyal, Rashmi V | Karan Mehra, Ihana Dhillon","441,119,997"
MC Bruninho e Vitinho Ferrari - Sou Favela (GR6 Filmes) DJ DG e Batidão Stronda,"441,040,961"
Paul van Dyk & Sue McLaren - Guiding Light (Official Music Video),"440,882,415"
"GOT7 ""Just right(딱 좋아)"" M/V","440,783,018"
Little Mix - Power (Official Video) ft. Stormzy,"440,537,598"
"Chahun Main Ya Naa Full Video Song Aashiqui 2 | Aditya Roy Kapur, Shraddha Kapoor","440,505,684"
