Video,Total Views,Artist,Title,Total Views_normalized
David Guetta - She Wolf (Falling To Pieces) ft. Sia (Official Video),564867331,David Guetta,She Wolf (Falling To Pieces) ft. Sia (Official Video),0.024139861571516458
Ishq Ka Raja - Addy Nagar (Official Video)- Hamsar Hayat - New Hindi Songs 2022,564322102,Ishq Ka Raja,Addy Nagar (Official Video)- Hamsar Hayat,0.02407421209457497
La Bandononona Clave Nueva De Max Peraza - Cuál Adiós,564294810,La Bandononona Clave Nueva De Max Peraza,Cuál Adiós,0.024070925942289087
DaBaby - BOP on Broadway (Hip Hop Musical),563800597,DaBaby,BOP on Broadway (Hip Hop Musical),0.024011419157162678
"Diego & Victor Hugo, Bruno & Marrone - Facas (Ao Vivo)",562851689,"Diego & Victor Hugo, Bruno & Marrone",Facas (Ao Vivo),0.023897163837167612
Little Mix - Secret Love Song (Official Video) ft. Jason Derulo,562839738,Little Mix,Secret Love Song (Official Video) ft. Jason Derulo,0.023895724851165534
Marília Mendonça - De Quem É A Culpa? - DVD Realidade,562800221,Marília Mendonça,De Quem É A Culpa?,0.023890966721314966
Queen - I Want To Break Free (Official Video),562514686,Queen,I Want To Break Free (Official Video),0.023856586262097856
Lil Uzi Vert - XO Tour Llif3 (Official Music Video),562467990,Lil Uzi Vert,XO Tour Llif3 (Official Music Video),0.023850963729225863
Lou Bega - Mambo No. 5 (A Little Bit of...),562399862,Lou Bega,Mambo No. 5 (A Little Bit of...),0.02384276063004173
NIRA ISHQ : GURI (Official Song) Satti Dhillon | Romantic Song | GK Digital |  Geet MP3,562376584,NIRA ISHQ : GURI (Official Song) Satti Dhillon | Romantic Song | GK Digital |  Geet MP3,,0.023839957792107125
BTS (방탄소년단) 'Life Goes On' Official MV,562371810,BTS (방탄소년단) 'Life Goes On' Official MV,,0.023839382968312145
"Alejandro Sanz - ""Amiga Mia"" (Video Oficial)",561810252,Alejandro Sanz,"""Amiga Mia"" (Video Oficial)",0.02377176736281003
Blondie - Heart Of Glass,561459051,Blondie,Heart Of Glass,0.023729480246843487
Rels B - A MÍ (Videoclip Oficial),561284893,Rels B,A MÍ (Videoclip Oficial),0.023708510376192482
ARIEL CAMACHO - HABLEMOS,561117385,ARIEL CAMACHO,HABLEMOS,0.0236883412131738
"Where You Are (From ""Moana""/Sing-Along)",560932140,"Where You Are (From ""Moana""/Sing-Along)",,0.023666036388309344
Zé Ramalho - Sinônimos (Ao Vivo 2005) (Clipe Oficial),560713259,Zé Ramalho,Sinônimos (Ao Vivo 2005) (Clipe Oficial),0.023639681548118463
Ed Sheeran - Castle On The Hill [Official Music Video],560566548,Ed Sheeran,Castle On The Hill [Official Music Video],0.023622016492863593
คู่คอง Ost.นาคี | ก้อง ห้วยไร่ | Official MV,559980413,คู่คอง Ost.นาคี | ก้อง ห้วยไร่ | Official MV,,0.023551441640522475
"""Oh Humsafar"" Song | Neha Kakkar Himansh Kohli | Tony Kakkar | Bhushan Kumar | Manoj Muntashir",559827415,"""Oh Humsafar"" Song | Neha Kakkar Himansh Kohli | Tony Kakkar | Bhushan Kumar | Manoj Muntashir",,0.023533019585435355
Selena Gomez - Kill Em With Kindness,559151597,Selena Gomez,Kill Em With Kindness,0.023451646257516917
เชือกวิเศษ - LABANOON「Official MV」,558836445,เชือกวิเศษ,LABANOON「Official MV」,0.02341369969936051
Migos - Slippery feat. Gucci Mane [Official Video],558792642,Migos,Slippery feat. Gucci Mane [Official Video],0.02340842550441037
Ricky Martin - Livin' La Vida Loca (Official Video),558718430,Ricky Martin,Livin' La Vida Loca (Official Video),0.02339948984804803
"Makhna - Drive| Sushant Singh Rajput, Jacqueline Fernandez| Tanishk Bagchi, Asees Kaur",557958383,Makhna,"Drive| Sushant Singh Rajput, Jacqueline Fernandez| Tanishk Bagchi, Asees Kaur",0.023307974745217952
Dilsinho - Péssimo Negócio (DVD Terra do Nunca Ao Vivo),557711994,Dilsinho,Péssimo Negócio (DVD Terra do Nunca Ao Vivo),0.02327830774479403
Adexe y Nau - Hasta El Amanecer (Nicky Jam Cover),557654560,Adexe y Nau,Hasta El Amanecer (Nicky Jam Cover),0.023271392279808387
Beyoncé - Irreplaceable,557583348,Beyoncé,Irreplaceable,0.023262817844934308
Harrdy Sandhu - Bijlee Bijlee ft Palak Tiwari | Jaani | BPraak | Arvindr Khaira | Desi Melodies,556643515,Harrdy Sandhu,Bijlee Bijlee ft Palak Tiwari | Jaani | BPraak | Arvindr Khaira | Desi Melodies,0.023149655219941237
The Pussycat Dolls - Don't Cha (Official Music Video) ft. Busta Rhymes,556643369,The Pussycat Dolls,Don't Cha (Official Music Video) ft. Busta Rhymes,0.023149637640495477
"ITZY ""WANNABE"" M/V @ITZY",556596706,"ITZY ""WANNABE"" M/V @ITZY",,0.02314401908105987
"B Praak: Dil Tod Ke Official Song | Rochak Kohli , Manoj M |Abhishek S, Kaashish V | Bhushan Kumar",556469257,"B Praak: Dil Tod Ke Official Song | Rochak Kohli , Manoj M |Abhishek S, Kaashish V | Bhushan Kumar",,0.02312867330857396
Cali Y El Dandee - Yo Te Esperaré,556427504,Cali Y El Dandee,Yo Te Esperaré,0.023123645948307472
Cyndi Lauper - Time After Time (Official HD Video),556335775,Cyndi Lauper,Time After Time (Official HD Video),0.02311260111967517
Daddy Yankee & Anuel AA - Adictiva (Video Oficial),556210070,Daddy Yankee & Anuel AA,Adictiva (Video Oficial),0.023097465337281103
Patola Video Song | Blackmail | Irrfan Khan & Kirti Kulhari | Guru Randhawa,556178601,Patola Video Song | Blackmail | Irrfan Khan & Kirti Kulhari | Guru Randhawa,,0.023093676244276384
Bad Wolves - Zombie (Official Video),556133601,Bad Wolves,Zombie (Official Video),0.023088257921952432
"Juan Gabriel - Abrázame Muy Fuerte (En Vivo Desde Bellas Artes, México/ 2013)",555931081,Juan Gabriel,"Abrázame Muy Fuerte (En Vivo Desde Bellas Artes, México/ 2013)",0.023063873063351392
"Nicki Minaj - Only ft. Drake, Lil Wayne, Chris Brown",555726067,Nicki Minaj,"Only ft. Drake, Lil Wayne, Chris Brown",0.023039187909286427
Gustavo Mioto - Anti-Amor Part Jorge e Mateus,555175853,Gustavo Mioto,Anti-Amor Part Jorge e Mateus,0.022972938202638613
Rauw Alejandro & Chencho Corleone - Desesperados (Video Oficial),554663300,Rauw Alejandro & Chencho Corleone,Desesperados (Video Oficial),0.022911223150147306
O Saathi Lyrical Video | Baaghi 2 | Tiger Shroff | Disha Patani | Arko | Ahmed Khan Sajid Nadiadwala,554536573,O Saathi Lyrical Video | Baaghi 2 | Tiger Shroff | Disha Patani | Arko | Ahmed Khan Sajid Nadiadwala,,0.022895964311632905
Camila - Aléjate De Mi,554432060,Camila,Aléjate De Mi,0.02288338019783194
'Gallan Goodiyaan' Full VIDEO Song | Dil Dhadakne Do | T-Series,554390145,'Gallan Goodiyaan' Full VIDEO Song | Dil Dhadakne Do | T-Series,,0.02287833333160509
Anuel - Ayer ft. Dj Nelson [Official Video],554215216,Anuel,Ayer ft. Dj Nelson [Official Video],0.022857270627031606
K'NAAN - Wavin' Flag (Coca-Cola Celebration Mix),554146040,K'NAAN,Wavin' Flag (Coca-Cola Celebration Mix),0.02284894134114089
Justin Timberlake - Cry Me A River (Official Video),554074389,Justin Timberlake,Cry Me A River (Official Video),0.022840314047522375
I'll Never Love Again (from A Star Is Born) (Official Music Video),554038932,I'll Never Love Again (from A Star Is Born) (Official Music Video),,0.022836044770752587
"Lal Dupatta Full HD Song | Mujhse Shaadi Karogi | Salman Khan, Priyanka Chopra",553988149,"Lal Dupatta Full HD Song | Mujhse Shaadi Karogi | Salman Khan, Priyanka Chopra",,0.022829930133806423
"Sebastián Yatra, Myke Towers - Pareja Del Año",553875732,"Sebastián Yatra, Myke Towers",Pareja Del Año,0.022816394321791042
Danny Ocean - Dembow (Official Audio),553845061,Danny Ocean,Dembow (Official Audio),0.022812701313702208
Canserbero - Jeremías 17:5 (Video Oficial),553789467,Canserbero,Jeremías 17:5 (Video Oficial),0.022806007397896025
Imagine Dragons - Bad Liar,553576190,Imagine Dragons,Bad Liar,0.022780327319445237
Suit Full Video Song | Guru Randhawa Feat. Arjun | T-Series,553333226,Suit Full Video Song | Guru Randhawa Feat. Arjun | T-Series,,0.02275107271355374
Henrique e Juliano - VIDINHA DE BALADA - DVD O Céu Explica Tudo,553256936,Henrique e Juliano,VIDINHA DE BALADA,0.0227418868511072
Jason Derulo - Talk Dirty feat. 2 Chainz [Official HD Music Video],553254303,Jason Derulo,Talk Dirty feat. 2 Chainz [Official HD Music Video],0.022741569819047666
Avril Lavigne - When You're Gone (Official Video),553106163,Avril Lavigne,When You're Gone (Official Video),0.02272373270195721
Official髭男dism - Pretender［Official Video］,553013556,Official髭男dism,Pretender［Official Video］,0.022712582155836006
"Nachange Saari Raat Full Video Song | JUNOONIYAT | Pulkit Samrat,Yami Gautam| T-Series",552966292,"Nachange Saari Raat Full Video Song | JUNOONIYAT | Pulkit Samrat,Yami Gautam| T-Series",,0.022706891231695572
Piso 21 & Micro TDH - Te Vi (Video Oficial),552937968,Piso 21 & Micro TDH,Te Vi (Video Oficial),0.02270348081921772
"Tere Naam Humne Kiya Hai Full Song | Tere Naam | Salman Khan | Udit Narayan, Himesh Reshammiya",552782167,"Tere Naam Humne Kiya Hai Full Song | Tere Naam | Salman Khan | Udit Narayan, Himesh Reshammiya",,0.022684721262853397
Eden Muñoz - Chale (Video Oficial),552591509,Eden Muñoz,Chale (Video Oficial),0.022661764674016954
Meek Mill Ft. Nicki Minaj & Chris Brown - All Eyes On You (Official Video),552189389,Meek Mill Ft. Nicki Minaj & Chris Brown,All Eyes On You (Official Video),0.022613346545730106
Henrique e Juliano - LIBERDADE PROVISÓRIA - DVD Ao Vivo No Ibirapuera,552101160,Henrique e Juliano,LIBERDADE PROVISÓRIA,0.022602723142167436
Marília Mendonça - Eu Sei De Cor - DVD Realidade,551337122,Marília Mendonça,Eu Sei De Cor,0.022510727494350805
Tyga - Hookah ft. Young Thug,551167116,Tyga,Hookah ft. Young Thug,0.022490257554239557
The Weeknd - Often (NSFW) (Official Video),550495553,The Weeknd,Often (NSFW) (Official Video),0.022409396558798644
Calum Scott - Dancing On My Own (Official Video),550380191,Calum Scott,Dancing On My Own (Official Video),0.022395506147688954
Red Hot Chili Peppers - Scar Tissue [Official Music Video] [HD UPGRADE],550156279,Red Hot Chili Peppers,Scar Tissue [Official Music Video] [HD UPGRADE],0.022368545539062257
"De La Ghetto - Fronteamos Porque Podemos ft. Daddy Yankee, Yandel & Ñengo Flow [Official Video]",550064734,De La Ghetto,"Fronteamos Porque Podemos ft. Daddy Yankee, Yandel & Ñengo Flow [Official Video]",0.022357522865347895
Daft Punk - One More Time (Official Video),549898742,Daft Punk,One More Time (Official Video),0.022337536239587952
Skrillex & Rick Ross - Purple Lamborghini [Official Video],549705941,Skrillex & Rick Ross,Purple Lamborghini [Official Video],0.022314321618201724
Ariana Grande - One Last Time (Official Lyric Video),549062894,Ariana Grande,One Last Time (Official Lyric Video),0.022236894153413914
Nicki Minaj - Right By My Side (Official Music Video) ft. Chris Brown,548732654,Nicki Minaj,Right By My Side (Official Music Video) ft. Chris Brown,0.022197130891985856
Christina Aguilera - Pero Me Acuerdo De Tí (Video Oficial),548056963,Christina Aguilera,Pero Me Acuerdo De Tí (Video Oficial),0.022115772855777094
"Pop Smoke - For The Night (Audio) ft. Lil Baby, DaBaby",547666254,Pop Smoke,"For The Night (Audio) ft. Lil Baby, DaBaby",0.022068728693624445
Melendi - La promesa (Videoclip oficial),547444561,Melendi,La promesa (Videoclip oficial),0.022042035268491897
HA-ASH - Te Dejo En Libertad (En Vivo),547202928,HA-ASH,Te Dejo En Libertad (En Vivo),0.02201294092453404
Jonas Blue - Rise ft. Jack & Jack (Official Video),546824092,Jonas Blue,Rise ft. Jack & Jack (Official Video),0.021967326356624767
Camilo - Favorito (Official Video),546688305,Camilo,Favorito (Official Video),0.021950976629215815
Bande Organisée - SCH / Kofs / Jul / Naps / Soso Maness / Elams / Solda / Houari // Clip Officiel,546541700,Bande Organisée,SCH / Kofs / Jul / Naps / Soso Maness / Elams / Solda / Houari // Clip Officiel,0.021933324337120197
BTS (방탄소년단) 'Black Swan' Official MV,546531446,BTS (방탄소년단) 'Black Swan' Official MV,,0.021932089682073316
Miley Cyrus - Malibu (Official Video),546483488,Miley Cyrus,Malibu (Official Video),0.021926315195361923
Doja Cat - Say So (Official Video),546239840,Doja Cat,Say So (Official Video),0.021896978230971115
Zé Neto e Cristiano - STATUS QUE EU NÃO QUERIA - #EsqueceOMundoLaFora,546226840,Zé Neto e Cristiano,STATUS QUE EU NÃO QUERIA,0.02189541293785531
"Feid, Young Miko - Classy 101 (Official Video)",546069498,"Feid, Young Miko",Classy 101 (Official Video),0.021876467834053184
BTS (방탄소년단) '봄날 (Spring Day)' Official MV,545939612,BTS (방탄소년단) '봄날 (Spring Day)' Official MV,,0.021860828629311657
Sean Paul - Got 2 Luv U (feat. Alexis Jordan) [Official Video],545663759,Sean Paul,Got 2 Luv U (feat. Alexis Jordan) [Official Video],0.021827613952244335
Benson Boone - Beautiful Things (Official Music Video),545531758,Benson Boone,Beautiful Things (Official Music Video),0.02181172008635357
Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],545402518,Cardi B,WAP feat. Megan Thee Stallion [Official Music Video],0.021796158664639173
GIGI D'AGOSTINO - L'AMOUR TOUJOURS ( OFFICIAL VIDEO ),545068763,GIGI D'AGOSTINO,L'AMOUR TOUJOURS ( OFFICIAL VIDEO ),0.021755972172034038
GOA BEACH - @TonyKakkar  Neha Kakkar | Aditya Narayan | Kat | Anshul Garg | Hindi Song 2020,544922329,GOA BEACH,@TonyKakkar  Neha Kakkar | Aditya Narayan | Kat | Anshul Garg | Hindi Song 2020,0.021738340469563244
คำแพง - แซ็ค ชุมแพ [Official Audio],544511091,คำแพง,แซ็ค ชุมแพ [Official Audio],0.021688824468766396
Sia - Unstoppable (Official Video - Live from the Nostalgic For The Present Tour),544435950,Sia,Unstoppable (Official Video,0.021679776954149868
"Carmen Twillie, Lebo M. - Circle of Life (From ""The Lion King"")",544295841,"Carmen Twillie, Lebo M.","Circle of Life (From ""The Lion King"")",0.02166290682698349
Billie Eilish - Ocean Eyes (Official Music Video),544166999,Billie Eilish,Ocean Eyes (Official Music Video),0.02164739332731988
"Shakira, Maluma - Clandestino (Official Video)",543845631,"Shakira, Maluma",Clandestino (Official Video),0.021608698318239777
Paramore: Decode [OFFICIAL VIDEO],543713860,Paramore: Decode [OFFICIAL VIDEO],,0.021592832145996457
Enrique Iglesias - Nunca Te Olvidaré (Official Music Video),543213282,Enrique Iglesias,Nunca Te Olvidaré (Official Music Video),0.021532558969279122
KHESARI LAL YADAV SUPERHIT MOVIE SONG - Saj Ke Sawar Ke (HD) | BHOJPURI SUPERHIT FULL VIDEO SONG,543208520,KHESARI LAL YADAV SUPERHIT MOVIE SONG,Saj Ke Sawar Ke (HD) | BHOJPURI SUPERHIT FULL VIDEO SONG,0.02153198559037009
Hook Up Song -  Student Of The Year 2 | Tiger Shroff & Alia | Vishal and Shekhar |Neha Kakkar|Kumaar,543153092,Hook Up Song, Student Of The Year 2 | Tiger Shroff & Alia | Vishal and Shekhar |Neha Kakkar|Kumaar,0.021525311662152935
Marc Seguí - Tiroteo Remix ft. Rauw Alejandro y Pol Granch (Videoclip Oficial),543130920,Marc Seguí,Tiroteo Remix ft. Rauw Alejandro y Pol Granch (Videoclip Oficial),0.021522641994540334
"Cosculluela, Bad Bunny - Madura (Video Oficial)",543034330,"Cosculluela, Bad Bunny",Madura (Video Oficial),0.021511011866689883
"Yandel, Feid  - Yandel 150 (Video Oficial)",542657006,"Yandel, Feid ",Yandel 150 (Video Oficial),0.021465579354410694
Juice WRLD - Robbery (Official Music Video),542349960,Juice WRLD,Robbery (Official Music Video),0.021428608816715572
"Rihanna, Kanye West, Paul McCartney - FourFiveSeconds",542295311,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds,0.02142202868567819
Henrique e Juliano - NA HORA DA RAIVA - DVD Novas Histórias - Ao vivo em Recife,542222874,Henrique e Juliano,NA HORA DA RAIVA,0.02141330675202975
Lil Pump - ESSKEETIT [Official Music Video],542038727,Lil Pump,ESSKEETIT [Official Music Video],0.021391134134229994
JESSE & JOY - Ecos de Amor (Video Oficial),541763859,JESSE & JOY,Ecos de Amor (Video Oficial),0.021358038058217982
"Sech - Que Mas Pues Remix ft. Maluma, Nicky Jam, Farruko, Justin Quiles, Dalex, Lenny Tavárez",541438167,Sech,"Que Mas Pues Remix ft. Maluma, Nicky Jam, Farruko, Justin Quiles, Dalex, Lenny Tavárez",0.02131882240856614
"J.Balvin, Karol G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander - Poblado",540847621,"J.Balvin, Karol G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",Poblado,0.021247716440230102
Sean Paul - I'm Still In Love With You (Official Video),540625213,Sean Paul,I'm Still In Love With You (Official Video),0.021220936923976197
"Zara Larsson, MNEK - Never Forget You",540612104,"Zara Larsson, MNEK",Never Forget You,0.021219358506479644
Marshmello ft. Khalid - Silence (Official Lyric Video),539978311,Marshmello ft. Khalid,Silence (Official Lyric Video),0.021143045289575974
CKay - Love Nwantiti Remix ft. Joeboy & Kuami Eugene [Ah Ah Ah] [Official Music Video],539630246,CKay,Love Nwantiti Remix ft. Joeboy & Kuami Eugene [Ah Ah Ah] [Official Music Video],0.02110113577047182
Kungs vs Cookin’ on 3 Burners - This Girl (Official Music Video),539326585,Kungs vs Cookin’ on 3 Burners,This Girl (Official Music Video),0.021064572811022614
"Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya |Amitabh",538980447,"Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya |Amitabh",,0.0210228953165211
"Zedd, Alessia Cara - Stay (Lyric Video)",538854672,"Zedd, Alessia Cara",Stay (Lyric Video),0.021007751105625652
Crazy Frog - We Are The Champions (Official Video),538449037,Crazy Frog,We Are The Champions (Official Video),0.020958909746161714
Leandro Borges - Deus e Eu (Não conte seus maiores sonhos a ninguém) (Ao Vivo),538436370,Leandro Borges,Deus e Eu (Não conte seus maiores sonhos a ninguém) (Ao Vivo),0.02095738454863111
DNCE - Cake By The Ocean,537849391,DNCE,Cake By The Ocean,0.020886708072644616
Flo Rida - Whistle [Official Video],537767267,Flo Rida,Whistle [Official Video],0.020876819754810566
"TWICE ""I CAN'T STOP ME"" M/V",537403112,"TWICE ""I CAN'T STOP ME"" M/V",,0.020832972884457693
David Guetta ft Justin Bieber - 2U (The Victoria’s Secret Angels Lip Sync),536117259,David Guetta ft Justin Bieber,2U (The Victoria’s Secret Angels Lip Sync),0.020678146973008307
LALA LORI : Fazilpuria ft. Deepti | Afsana Khan | Jaani | SukhE | Haryanvi Songs Haryanavi 2021,535890844,LALA LORI : Fazilpuria ft. Deepti | Afsana Khan | Jaani | SukhE | Haryanvi Songs Haryanavi 2021,,0.02065088498525325
Robin Schulz - Sun Goes Down feat. Jasmine Thompson (Official Video),535782984,Robin Schulz,Sun Goes Down feat. Jasmine Thompson (Official Video),0.020637897868678548
Justin Bieber - Mistletoe (Official Music Video),535741399,Justin Bieber,Mistletoe (Official Music Video),0.0206328907368154
BANDA MS - ME VAS A EXTRAÑAR (VIDEO OFICIAL),535494952,BANDA MS,ME VAS A EXTRAÑAR (VIDEO OFICIAL),0.02060321675277603
